OrderID,Order Date,State Code,Warehouse,Distribution Channel,Order Quantity,Unit Price
SO - 0005279,06-05-2015,ND,AXW,Wholesale,27,25.79
SO - 0005297,28-03-2016,FL,AXW,Wholesale,15,10.21
SO - 0005299,11-02-2016,SD,AXW,Wholesale,29,62.87
SO - 0005313,16-07-2015,WA,AXW,Wholesale,19,33.00
SO - 0005315,27-06-2015,DE,AXW,Wholesale,40,66.33
SO - 0005317,02-08-2015,NM,AXW,Wholesale,34,51.02
SO - 0005318,09-07-2015,NY,AXW,Wholesale,38,26.18
SO - 0005329,22-01-2015,DC,AXW,Wholesale,52,11.44
SO - 0005331,15-07-2015,DC,AXW,Wholesale,31,26.55
SO - 0005333,23-04-2015,TX,AXW,Wholesale,52,161.90
SO - 0005338,09-03-2016,MD,AXW,Wholesale,42,81.44
SO - 0005342,09-04-2015,OH,AXW,Wholesale,27,181.01
SO - 0005347,26-07-2015,WI,AXW,Wholesale,35,39.46
SO - 0005359,27-04-2016,WY,AXW,Wholesale,41,14.00
SO - 0005363,08-04-2015,WY,AXW,Wholesale,18,25.63
SO - 0005384,13-05-2016,KY,AXW,Wholesale,36,17.30
SO - 0005388,24-06-2016,NY,AXW,Wholesale,37,16.42
SO - 0005397,31-01-2016,ID,AXW,Wholesale,22,25.60
SO - 0005400,03-04-2016,SC,AXW,Wholesale,41,17.45
SO - 0005403,30-10-2015,NM,AXW,Wholesale,39,35.14
SO - 0005412,29-11-2015,ID,AXW,Wholesale,51,26.90
SO - 0005413,23-04-2016,FL,AXW,Wholesale,45,182.66
SO - 0005415,26-11-2015,KY,AXW,Wholesale,41,84.20
SO - 0005417,29-05-2015,NY,AXW,Wholesale,22,6.05
SO - 0005425,12-05-2016,NM,AXW,Wholesale,25,25.82
SO - 0005434,13-04-2016,VT,AXW,Wholesale,29,31.18
SO - 0005442,22-03-2016,DE,AXW,Wholesale,41,28.21
SO - 0005445,02-03-2015,PA,AXW,Wholesale,18,27.66
SO - 0005452,28-10-2015,TX,AXW,Wholesale,18,37.43
SO - 0005454,29-12-2015,VA,AXW,Wholesale,41,36.74
SO - 0005472,19-04-2015,NC,AXW,Wholesale,36,30.83
SO - 0005478,25-05-2016,NM,AXW,Wholesale,42,34.04
SO - 0005486,15-10-2015,KS,AXW,Wholesale,24,26.41
SO - 0005521,09-07-2015,PA,AXW,Wholesale,29,34.45
SO - 0005529,01-01-2016,DC,AXW,Wholesale,19,19.25
SO - 0005532,25-12-2015,SD,AXW,Wholesale,27,12.20
SO - 0005551,27-05-2015,RI,AXW,Wholesale,19,25.07
SO - 0005557,28-02-2016,FL,AXW,Wholesale,40,27.29
SO - 0005563,07-08-2015,MI,AXW,Wholesale,43,16.37
SO - 0005567,22-02-2016,DC,AXW,Wholesale,16,16.30
SO - 0005575,17-01-2016,KY,AXW,Wholesale,43,30.32
SO - 0005576,01-01-2016,TX,AXW,Wholesale,51,35.41
SO - 0005579,27-09-2015,TX,AXW,Wholesale,45,27.08
SO - 0005590,22-01-2015,NH,AXW,Wholesale,15,28.95
SO - 0005596,19-04-2015,SD,AXW,Wholesale,20,15.01
SO - 0005602,07-05-2016,KY,AXW,Wholesale,42,27.22
SO - 0005606,01-05-2015,VT,AXW,Wholesale,49,26.00
SO - 0005610,10-08-2015,VA,AXW,Wholesale,41,36.30
SO - 0005612,05-06-2016,MD,AXW,Wholesale,35,66.93
SO - 0005613,02-03-2015,WV,AXW,Wholesale,20,58.24
SO - 0005615,12-03-2015,KY,AXW,Wholesale,36,14.09
SO - 0005616,03-02-2015,MT,AXW,Wholesale,24,6.06
SO - 0005631,28-02-2016,VA,AXW,Wholesale,33,18.42
SO - 0005639,20-04-2016,SD,AXW,Wholesale,30,65.84
SO - 0005656,16-07-2015,ME,AXW,Wholesale,43,27.58
SO - 0005659,10-07-2015,ME,AXW,Wholesale,22,17.81
SO - 0005674,08-02-2016,MD,AXW,Wholesale,21,37.70
SO - 0005694,03-01-2016,WI,AXW,Wholesale,24,10.57
SO - 0005703,01-04-2016,KS,AXW,Wholesale,15,63.29
SO - 0005704,26-05-2015,AZ,AXW,Wholesale,36,62.45
SO - 0005707,29-03-2016,ID,AXW,Wholesale,38,37.43
SO - 0005708,27-09-2015,CT,AXW,Wholesale,39,191.16
SO - 0005710,14-05-2016,KY,AXW,Wholesale,16,18.99
SO - 0005726,17-10-2015,DC,AXW,Wholesale,20,25.08
SO - 0005737,19-05-2015,WA,AXW,Wholesale,19,6.43
SO - 0005746,26-10-2015,NH,AXW,Wholesale,31,38.15
SO - 0005753,04-11-2015,VA,AXW,Wholesale,49,27.17
SO - 0005759,19-11-2015,ME,AXW,Wholesale,45,72.25
SO - 0005760,19-07-2015,KS,AXW,Wholesale,46,10.31
SO - 0005762,07-02-2015,MT,AXW,Wholesale,49,91.35
SO - 0005763,28-07-2015,WI,AXW,Wholesale,30,26.46
SO - 0005790,20-05-2016,OK,AXW,Wholesale,24,10.15
SO - 0005795,26-05-2016,FL,AXW,Wholesale,39,34.69
SO - 0005796,06-08-2015,OK,AXW,Wholesale,15,19.34
SO - 0005797,11-02-2015,MD,AXW,Wholesale,16,35.38
SO - 0005853,15-10-2015,ID,AXW,Wholesale,21,31.07
SO - 0005859,24-04-2015,OK,AXW,Wholesale,23,31.45
SO - 0005883,06-11-2015,WY,AXW,Wholesale,27,7.75
SO - 0005891,16-09-2015,MI,AXW,Wholesale,30,26.25
SO - 0005925,08-04-2015,WI,AXW,Wholesale,22,19.38
SO - 0005936,19-10-2015,FL,AXW,Wholesale,18,18.04
SO - 0005947,03-04-2016,ME,AXW,Wholesale,25,37.15
SO - 0005964,10-11-2015,PA,AXW,Wholesale,39,54.18
SO - 0005969,19-11-2015,VA,AXW,Wholesale,21,51.60
SO - 0005971,09-02-2016,VA,AXW,Wholesale,46,26.03
SO - 0005977,23-11-2015,ND,AXW,Wholesale,30,11.28
SO - 0005983,05-07-2015,MT,AXW,Wholesale,28,29.68
SO - 0006016,26-10-2015,WI,AXW,Wholesale,39,50.33
SO - 0006018,23-06-2016,SD,AXW,Wholesale,19,63.66
SO - 0006028,15-01-2015,AZ,AXW,Wholesale,44,190.05
SO - 0006032,06-03-2015,WI,AXW,Wholesale,29,32.01
SO - 0006033,04-12-2015,ND,AXW,Wholesale,46,68.06
SO - 0006036,12-02-2016,MD,AXW,Wholesale,24,29.47
SO - 0006037,24-03-2015,NM,AXW,Wholesale,25,16.30
SO - 0006060,26-04-2016,GA,AXW,Wholesale,31,35.71
SO - 0006062,10-01-2015,DE,AXW,Wholesale,22,16.33
SO - 0006068,26-01-2015,MD,AXW,Wholesale,52,52.89
SO - 0006074,22-12-2015,NY,AXW,Wholesale,29,39.95
SO - 0006105,27-07-2015,PA,AXW,Wholesale,24,25.88
SO - 0006114,27-07-2015,RI,AXW,Wholesale,37,20.09
SO - 0006119,23-09-2015,OH,AXW,Wholesale,50,37.50
SO - 0006121,03-06-2016,MT,AXW,Wholesale,39,6.61
SO - 0006141,20-10-2015,VA,AXW,Wholesale,24,18.34
SO - 0006153,12-03-2016,KY,AXW,Wholesale,45,7.43
SO - 0006168,06-02-2015,VA,AXW,Wholesale,32,10.83
SO - 0006171,09-03-2016,MI,AXW,Wholesale,49,25.25
SO - 0006172,03-02-2015,NY,AXW,Wholesale,35,168.95
SO - 0006176,24-03-2015,VA,AXW,Wholesale,35,53.26
SO - 0006182,27-06-2015,WY,AXW,Wholesale,17,12.08
SO - 0006186,26-04-2015,WA,AXW,Wholesale,16,56.56
SO - 0006197,15-01-2016,KY,AXW,Wholesale,51,13.79
SO - 0006210,28-04-2015,VA,AXW,Wholesale,28,57.34
SO - 0006222,03-05-2015,MT,AXW,Wholesale,49,32.33
SO - 0006224,09-07-2015,MD,AXW,Wholesale,23,50.83
SO - 0006227,29-08-2015,KS,AXW,Wholesale,47,25.48
SO - 0006254,18-06-2015,MI,AXW,Wholesale,37,31.21
SO - 0006270,29-02-2016,WY,AXW,Wholesale,22,13.83
SO - 0006273,15-03-2016,SC,AXW,Wholesale,33,10.38
SO - 0006278,21-06-2016,MI,AXW,Wholesale,25,7.43
SO - 0006284,19-01-2015,NY,AXW,Wholesale,27,6.04
SO - 0006300,27-05-2016,DC,AXW,Wholesale,51,32.36
SO - 0006302,10-09-2015,MD,AXW,Wholesale,15,11.75
SO - 0006308,11-01-2016,FL,AXW,Wholesale,50,63.22
SO - 0006316,26-12-2015,ID,AXW,Wholesale,31,11.25
SO - 0006321,09-06-2015,FL,AXW,Wholesale,28,6.69
SO - 0006324,24-04-2015,PA,AXW,Wholesale,41,30.07
SO - 0006325,15-04-2015,ID,AXW,Wholesale,40,40.23
SO - 0006326,01-12-2015,OH,AXW,Wholesale,48,66.15
SO - 0006335,13-02-2016,WA,AXW,Wholesale,39,10.42
SO - 0006340,02-06-2015,WA,AXW,Wholesale,22,87.90
SO - 0006341,05-01-2016,MD,AXW,Wholesale,20,25.81
SO - 0006352,22-10-2015,AZ,AXW,Wholesale,42,10.69
SO - 0006357,13-12-2015,NM,AXW,Wholesale,45,6.21
SO - 0006360,12-04-2015,NH,AXW,Wholesale,15,40.05
SO - 0006365,03-02-2016,SD,AXW,Wholesale,48,29.87
SO - 0006366,01-09-2015,LA,AXW,Wholesale,37,78.64
SO - 0006389,17-09-2015,VT,AXW,Wholesale,49,31.41
SO - 0006391,30-04-2016,AL,AXW,Wholesale,22,63.01
SO - 0006392,17-06-2015,DC,AXW,Wholesale,38,26.52
SO - 0006402,25-02-2015,IA,AXW,Wholesale,22,16.88
SO - 0006413,02-03-2015,KY,AXW,Wholesale,30,6.31
SO - 0006414,13-06-2015,VA,AXW,Wholesale,15,30.17
SO - 0006419,14-05-2016,KY,AXW,Wholesale,28,50.12
SO - 0006427,03-09-2015,AZ,AXW,Wholesale,15,64.70
SO - 0006429,21-04-2015,WA,AXW,Wholesale,40,26.84
SO - 0006433,31-01-2015,MS,AXW,Wholesale,15,35.19
SO - 0006444,04-05-2015,MT,AXW,Wholesale,37,145.04
SO - 0006448,26-05-2015,VA,AXW,Wholesale,27,30.04
SO - 0006453,04-09-2015,WA,AXW,Wholesale,40,36.11
SO - 0006481,19-02-2016,SC,AXW,Wholesale,23,180.92
SO - 0006482,19-06-2015,MT,AXW,Wholesale,32,16.10
SO - 0006487,25-06-2016,WV,AXW,Wholesale,16,32.58
SO - 0006489,23-01-2016,PA,AXW,Wholesale,26,39.37
SO - 0006503,01-03-2015,AZ,AXW,Wholesale,44,26.46
SO - 0006504,17-03-2015,MI,AXW,Wholesale,42,14.47
SO - 0006505,06-08-2015,FL,AXW,Wholesale,44,25.83
SO - 0006506,19-05-2015,LA,AXW,Wholesale,30,168.55
SO - 0006507,26-01-2016,TX,AXW,Wholesale,46,40.14
SO - 0006511,15-01-2016,KY,AXW,Wholesale,26,18.99
SO - 0006517,23-07-2015,WV,AXW,Wholesale,25,27.58
SO - 0006531,13-12-2015,ND,AXW,Wholesale,50,51.47
SO - 0006534,17-03-2015,VA,AXW,Wholesale,45,29.76
SO - 0006538,01-03-2015,CT,AXW,Wholesale,42,35.19
SO - 0006540,10-04-2015,MD,AXW,Wholesale,28,92.17
SO - 0006548,30-10-2015,KS,AXW,Wholesale,38,62.63
SO - 0006565,23-09-2015,TX,AXW,Wholesale,32,16.01
SO - 0006566,17-01-2015,RI,AXW,Wholesale,23,27.97
SO - 0006573,15-01-2015,NM,AXW,Wholesale,51,15.84
SO - 0006586,14-07-2015,WI,AXW,Wholesale,35,11.76
SO - 0006589,08-01-2015,RI,AXW,Wholesale,39,16.40
SO - 0006590,13-11-2015,VA,AXW,Wholesale,44,30.83
SO - 0006596,18-11-2015,WV,AXW,Wholesale,22,16.43
SO - 0006598,13-12-2015,KY,AXW,Wholesale,49,37.49
SO - 0006602,22-02-2016,FL,AXW,Wholesale,32,90.02
SO - 0006621,18-01-2016,AR,AXW,Wholesale,22,31.86
SO - 0006623,05-04-2015,KS,AXW,Wholesale,41,16.57
SO - 0006624,17-04-2016,ME,AXW,Wholesale,18,34.88
SO - 0006637,24-01-2015,GA,AXW,Wholesale,38,51.70
SO - 0006639,11-03-2015,VA,AXW,Wholesale,43,10.34
SO - 0006650,11-02-2015,SD,AXW,Wholesale,42,30.02
SO - 0006656,05-07-2015,SC,AXW,Wholesale,39,67.29
SO - 0006662,05-12-2015,ME,AXW,Wholesale,20,10.75
SO - 0006669,27-03-2015,NM,AXW,Wholesale,31,30.27
SO - 0006674,15-09-2015,MI,AXW,Wholesale,17,64.60
SO - 0006694,17-03-2016,AR,AXW,Wholesale,43,27.58
SO - 0006700,23-01-2016,MS,AXW,Wholesale,25,54.66
SO - 0006706,22-03-2015,KY,AXW,Wholesale,27,66.37
SO - 0006709,05-06-2015,VA,AXW,Wholesale,35,16.90
SO - 0006715,12-08-2015,PA,AXW,Wholesale,17,81.04
SO - 0006725,16-07-2015,MN,AXW,Wholesale,28,33.77
SO - 0006726,07-07-2015,MD,AXW,Wholesale,42,71.96
SO - 0006732,29-12-2015,ID,AXW,Wholesale,28,30.21
SO - 0006749,02-06-2015,ID,AXW,Wholesale,32,55.81
SO - 0006757,07-10-2015,WY,AXW,Wholesale,39,30.15
SO - 0006760,26-02-2016,LA,AXW,Wholesale,19,79.46
SO - 0006769,04-06-2015,WI,AXW,Wholesale,26,17.25
SO - 0006776,06-05-2016,ME,AXW,Wholesale,51,188.02
SO - 0006787,10-06-2015,KS,AXW,Wholesale,33,36.14
SO - 0006794,12-12-2015,ND,AXW,Wholesale,35,64.08
SO - 0006801,11-05-2015,ID,AXW,Wholesale,21,29.40
SO - 0006806,09-04-2016,PA,AXW,Wholesale,42,37.52
SO - 0006810,07-10-2015,WI,AXW,Wholesale,39,31.41
SO - 0006814,02-02-2015,SD,AXW,Wholesale,17,16.73
SO - 0006819,12-11-2015,CT,AXW,Wholesale,22,16.09
SO - 0006841,16-03-2016,WY,AXW,Wholesale,30,36.26
SO - 0006844,09-12-2015,KY,AXW,Wholesale,33,57.34
SO - 0006845,22-09-2015,MT,AXW,Wholesale,15,28.72
SO - 0006851,27-03-2015,SD,AXW,Wholesale,40,56.47
SO - 0006852,23-10-2015,ID,AXW,Wholesale,21,10.21
SO - 0006861,21-03-2016,NY,AXW,Wholesale,34,60.53
SO - 0006862,22-11-2015,VA,AXW,Wholesale,22,87.54
SO - 0006870,04-03-2015,ME,AXW,Wholesale,47,28.50
SO - 0006871,22-06-2016,NJ,AXW,Wholesale,33,60.80
SO - 0006877,18-05-2015,ME,AXW,Wholesale,20,68.35
SO - 0006881,19-03-2015,NC,AXW,Wholesale,23,54.27
SO - 0006892,24-05-2015,ND,AXW,Wholesale,37,15.19
SO - 0006895,28-07-2015,ID,AXW,Wholesale,32,61.59
SO - 0006898,13-10-2015,DC,AXW,Wholesale,41,36.94
SO - 0006902,07-08-2015,PA,AXW,Wholesale,28,30.24
SO - 0006906,02-06-2016,VA,AXW,Wholesale,42,36.90
SO - 0006916,24-06-2015,MD,AXW,Wholesale,27,19.72
SO - 0006925,29-02-2016,NY,AXW,Wholesale,19,17.47
SO - 0006930,22-02-2016,ND,AXW,Wholesale,21,37.02
SO - 0006941,05-10-2015,NM,AXW,Wholesale,44,26.46
SO - 0006948,11-08-2015,TX,AXW,Wholesale,35,25.93
SO - 0006949,20-01-2016,MS,AXW,Wholesale,40,14.37
SO - 0006962,30-06-2016,AZ,AXW,Wholesale,18,33.13
SO - 0006963,27-02-2016,KS,AXW,Wholesale,38,37.17
SO - 0006968,18-01-2016,TX,AXW,Wholesale,24,71.79
SO - 0006998,25-02-2016,AR,AXW,Wholesale,48,92.08
SO - 0007009,03-01-2016,KS,AXW,Wholesale,44,36.75
SO - 0007010,06-04-2015,FL,AXW,Wholesale,19,16.65
SO - 0007021,25-02-2016,LA,AXW,Wholesale,30,14.94
SO - 0007033,23-07-2015,TX,AXW,Wholesale,41,37.45
SO - 0007037,11-01-2016,NY,AXW,Wholesale,50,7.39
SO - 0007038,02-05-2015,NM,AXW,Wholesale,38,38.29
SO - 0007041,13-06-2016,MN,AXW,Wholesale,23,63.49
SO - 0007046,31-01-2016,NJ,AXW,Wholesale,36,32.92
SO - 0007061,29-08-2015,NE,AXW,Wholesale,38,16.34
SO - 0007065,29-06-2016,AZ,AXW,Wholesale,27,36.13
SO - 0007072,21-11-2015,AL,AXW,Wholesale,32,61.04
SO - 0007074,22-04-2015,RI,AXW,Wholesale,33,64.11
SO - 0007082,29-10-2015,TX,AXW,Wholesale,29,25.62
SO - 0007088,25-07-2015,FL,AXW,Wholesale,36,50.55
SO - 0007090,29-06-2016,LA,AXW,Wholesale,47,65.55
SO - 0007092,21-10-2015,SD,AXW,Wholesale,35,30.64
SO - 0007097,03-02-2015,FL,AXW,Wholesale,27,31.33
SO - 0007100,05-01-2016,WA,AXW,Wholesale,30,11.61
SO - 0007103,04-11-2015,ME,AXW,Wholesale,19,35.72
SO - 0007116,03-02-2015,KS,AXW,Wholesale,52,18.82
SO - 0007121,16-03-2015,ND,AXW,Wholesale,22,67.53
SO - 0007128,21-08-2015,SD,AXW,Wholesale,27,79.70
SO - 0007137,03-04-2015,IA,AXW,Wholesale,36,59.92
SO - 0007160,03-10-2015,NY,AXW,Wholesale,52,56.39
SO - 0007162,06-04-2016,MD,AXW,Wholesale,37,69.27
SO - 0007164,04-07-2015,PA,AXW,Wholesale,47,11.09
SO - 0007171,10-12-2015,ME,AXW,Wholesale,17,16.22
SO - 0007191,10-03-2015,TX,AXW,Wholesale,24,11.10
SO - 0007200,20-02-2016,MT,AXW,Wholesale,37,30.69
SO - 0007202,17-07-2015,ME,AXW,Wholesale,35,56.70
SO - 0007205,02-03-2016,PA,AXW,Wholesale,39,15.17
SO - 0007209,02-04-2015,IA,AXW,Wholesale,27,61.57
SO - 0007216,06-03-2016,ME,AXW,Wholesale,50,38.83
SO - 0007221,12-04-2015,WV,AXW,Wholesale,40,29.94
SO - 0007226,27-06-2015,SC,AXW,Wholesale,28,35.54
SO - 0007238,14-11-2015,KY,AXW,Wholesale,47,32.08
SO - 0007254,30-12-2015,ND,AXW,Wholesale,48,84.15
SO - 0007263,24-02-2016,CO,AXW,Wholesale,28,26.68
SO - 0007270,30-01-2015,MN,AXW,Wholesale,29,181.19
SO - 0007271,20-11-2015,MT,AXW,Wholesale,15,16.73
SO - 0007278,05-02-2016,PA,AXW,Wholesale,47,10.71
SO - 0007283,25-04-2016,MD,AXW,Wholesale,46,10.53
SO - 0007286,19-10-2015,MI,AXW,Wholesale,26,63.88
SO - 0007296,25-06-2015,CT,AXW,Wholesale,24,11.81
SO - 0007303,30-05-2015,KS,AXW,Wholesale,37,27.88
SO - 0007304,05-11-2015,ID,AXW,Wholesale,52,64.67
SO - 0007309,12-03-2016,LA,AXW,Wholesale,46,19.37
SO - 0007322,30-10-2015,ND,AXW,Wholesale,25,39.49
SO - 0007323,07-03-2015,RI,AXW,Wholesale,28,25.54
SO - 0007328,03-06-2015,GA,AXW,Wholesale,38,30.82
SO - 0007336,27-08-2015,PA,AXW,Wholesale,19,14.57
SO - 0007356,17-04-2016,ND,AXW,Wholesale,44,31.35
SO - 0007367,10-12-2015,MT,AXW,Wholesale,43,26.86
SO - 0007368,24-06-2016,RI,AXW,Wholesale,41,7.10
SO - 0007372,15-08-2015,GA,AXW,Wholesale,33,30.32
SO - 0007415,07-01-2015,FL,AXW,Wholesale,32,28.16
SO - 0007417,22-06-2016,NM,AXW,Wholesale,50,16.12
SO - 0007418,17-02-2016,ME,AXW,Wholesale,24,27.70
SO - 0007429,13-07-2015,PA,AXW,Wholesale,40,84.16
SO - 0007433,17-12-2015,MI,AXW,Wholesale,40,16.39
SO - 0007437,21-02-2016,KY,AXW,Wholesale,29,7.26
SO - 0007440,19-05-2015,OH,AXW,Wholesale,21,30.30
SO - 0007450,25-03-2016,MI,AXW,Wholesale,51,11.50
SO - 0007460,12-09-2015,CT,AXW,Wholesale,15,13.22
SO - 0007461,26-05-2016,NM,AXW,Wholesale,43,149.43
SO - 0007474,29-05-2015,NC,AXW,Wholesale,38,32.14
SO - 0007476,13-05-2015,VT,AXW,Wholesale,21,162.97
SO - 0007487,28-03-2015,CO,AXW,Wholesale,31,61.62
SO - 0007488,06-08-2015,NY,AXW,Wholesale,19,32.86
SO - 0007497,28-04-2016,WA,AXW,Wholesale,47,31.16
SO - 0007522,24-06-2015,PA,AXW,Wholesale,36,18.22
SO - 0007526,15-08-2015,ID,AXW,Wholesale,39,37.29
SO - 0007533,29-08-2015,NE,AXW,Wholesale,30,58.69
SO - 0007536,13-01-2016,IA,AXW,Wholesale,25,34.97
SO - 0007538,28-02-2015,WY,AXW,Wholesale,18,28.34
SO - 0007550,04-04-2016,ID,AXW,Wholesale,39,28.90
SO - 0007564,10-04-2015,GA,AXW,Wholesale,51,28.08
SO - 0007565,19-04-2016,CT,AXW,Wholesale,18,67.48
SO - 0007583,10-05-2015,OK,AXW,Wholesale,20,28.18
SO - 0007587,20-03-2016,NE,AXW,Wholesale,16,36.14
SO - 0007588,14-03-2015,MI,AXW,Wholesale,47,169.64
SO - 0007595,27-02-2015,ID,AXW,Wholesale,32,15.42
SO - 0007607,11-01-2016,CO,AXW,Wholesale,51,6.69
SO - 0007622,19-12-2015,NM,AXW,Wholesale,28,30.25
SO - 0007643,14-06-2016,KY,AXW,Wholesale,29,11.22
SO - 0007654,18-02-2016,ND,AXW,Wholesale,19,28.08
SO - 0007666,31-10-2015,MI,AXW,Wholesale,42,10.13
SO - 0007671,25-10-2015,WA,AXW,Wholesale,50,55.42
SO - 0007677,26-09-2015,MD,AXW,Wholesale,48,37.51
SO - 0007715,03-07-2015,CO,AXW,Wholesale,34,177.95
SO - 0007718,12-06-2016,MI,AXW,Wholesale,17,16.47
SO - 0007720,09-02-2015,IA,AXW,Wholesale,35,80.97
SO - 0007727,18-11-2015,KY,AXW,Wholesale,30,6.98
SO - 0007728,22-08-2015,NE,AXW,Wholesale,22,36.06
SO - 0007741,29-06-2015,CT,AXW,Wholesale,52,50.73
SO - 0007750,26-04-2016,IA,AXW,Wholesale,26,68.74
SO - 0007760,05-03-2015,KY,AXW,Wholesale,47,50.26
SO - 0007769,11-05-2015,AZ,AXW,Wholesale,27,55.05
SO - 0007770,07-09-2015,RI,AXW,Wholesale,46,15.65
SO - 0007793,04-03-2016,KY,AXW,Wholesale,19,28.90
SO - 0007797,28-12-2015,KY,AXW,Wholesale,49,33.01
SO - 0007808,21-02-2016,VA,AXW,Wholesale,16,87.96
SO - 0007814,15-07-2015,VA,AXW,Wholesale,17,30.86
SO - 0007828,29-02-2016,FL,AXW,Wholesale,24,11.53
SO - 0007842,16-02-2015,CO,AXW,Wholesale,40,27.10
SO - 0007851,22-12-2015,VT,AXW,Wholesale,49,11.63
SO - 0007854,08-05-2016,MD,AXW,Wholesale,35,36.27
SO - 0007856,28-03-2016,KS,AXW,Wholesale,32,11.28
SO - 0007865,28-02-2016,MI,AXW,Wholesale,33,10.69
SO - 0007868,01-01-2016,DC,AXW,Wholesale,48,62.41
SO - 0007869,04-04-2015,MD,AXW,Wholesale,50,90.96
SO - 0007870,31-01-2015,MT,AXW,Wholesale,32,39.50
SO - 0007890,12-04-2015,NY,AXW,Wholesale,52,10.46
SO - 0007891,05-08-2015,MS,AXW,Wholesale,18,50.82
SO - 0007922,24-11-2015,WI,AXW,Wholesale,42,67.03
SO - 0007936,28-09-2015,WI,AXW,Wholesale,35,31.95
SO - 0007949,05-02-2015,ID,AXW,Wholesale,22,81.59
SO - 0007953,03-08-2015,GA,AXW,Wholesale,27,32.60
SO - 0007955,30-03-2015,NH,AXW,Wholesale,32,57.01
SO - 0007959,29-09-2015,MD,AXW,Wholesale,30,62.19
SO - 0007960,17-02-2015,ID,AXW,Wholesale,27,60.61
SO - 0007965,04-02-2015,VA,AXW,Wholesale,39,91.63
SO - 0007968,12-02-2015,VA,AXW,Wholesale,43,54.19
SO - 0007979,19-10-2015,IA,AXW,Wholesale,36,171.94
SO - 0007981,03-03-2015,TX,AXW,Wholesale,31,26.16
SO - 0007989,04-12-2015,FL,AXW,Wholesale,50,52.16
SO - 0007993,30-04-2016,FL,AXW,Wholesale,41,72.08
SO - 0007998,24-01-2015,KS,AXW,Wholesale,26,65.30
SO - 0008001,18-04-2015,MI,AXW,Wholesale,15,34.25
SO - 0008006,13-04-2015,MN,AXW,Wholesale,30,17.83
SO - 0008019,09-01-2015,OK,AXW,Wholesale,35,15.83
SO - 0008033,13-08-2015,KY,AXW,Wholesale,26,25.09
SO - 0008035,30-08-2015,WV,AXW,Wholesale,48,16.52
SO - 0008043,28-06-2016,ND,AXW,Wholesale,20,25.89
SO - 0008045,19-08-2015,GA,AXW,Wholesale,51,40.21
SO - 0008051,29-10-2015,AL,AXW,Wholesale,42,11.72
SO - 0008069,29-09-2015,MD,AXW,Wholesale,47,10.37
SO - 0008075,31-01-2016,LA,AXW,Wholesale,40,33.57
SO - 0008076,15-01-2015,OH,AXW,Wholesale,52,27.24
SO - 0008081,29-03-2016,TX,AXW,Wholesale,23,11.46
SO - 0008100,02-08-2015,WA,AXW,Wholesale,19,51.10
SO - 000124,23-06-2016,MA,GUT,Wholesale,49,30.24
SO - 000125,17-03-2016,KS,GUT,Wholesale,31,30.86
SO - 000127,20-04-2016,MT,GUT,Wholesale,42,10.27
SO - 000133,03-12-2015,WA,GUT,Wholesale,16,6.35
SO - 000140,25-12-2015,MA,GUT,Wholesale,45,27.94
SO - 000182,06-02-2015,RI,GUT,Wholesale,51,13.69
SO - 000189,06-01-2015,VA,GUT,Wholesale,32,15.66
SO - 000190,23-03-2016,MO,GUT,Wholesale,43,39.90
SO - 000191,02-02-2015,ID,GUT,Wholesale,47,17.67
SO - 000211,28-04-2015,VA,GUT,Wholesale,45,30.70
SO - 000247,31-08-2015,NM,GUT,Wholesale,51,67.07
SO - 000264,03-03-2015,TN,GUT,Wholesale,37,26.63
SO - 000271,28-06-2015,KS,GUT,Wholesale,31,84.21
SO - 000275,14-02-2015,CA,GUT,Wholesale,36,38.76
SO - 000277,17-05-2016,NV,GUT,Wholesale,23,15.81
SO - 000282,08-01-2016,RI,GUT,Wholesale,41,54.73
SO - 000285,30-04-2016,MI,GUT,Wholesale,32,28.69
SO - 000291,11-06-2016,VA,GUT,Wholesale,44,14.53
SO - 000293,01-03-2015,IN,GUT,Wholesale,43,12.30
SO - 000303,25-04-2015,FL,GUT,Wholesale,24,157.54
SO - 000306,14-05-2015,FL,GUT,Wholesale,41,26.68
SO - 000308,12-03-2015,WV,GUT,Wholesale,36,29.01
SO - 000310,22-01-2015,ND,GUT,Wholesale,20,13.16
SO - 000312,17-06-2015,IN,GUT,Wholesale,49,20.14
SO - 000325,15-12-2015,NM,GUT,Wholesale,23,13.31
SO - 000327,01-08-2015,WA,GUT,Wholesale,44,32.96
SO - 000345,17-06-2016,WI,GUT,Wholesale,48,19.32
SO - 000346,24-03-2015,IL,GUT,Wholesale,17,32.95
SO - 000355,11-03-2016,MO,GUT,Wholesale,15,187.12
SO - 000371,23-07-2015,NE,GUT,Wholesale,20,32.62
SO - 000379,20-06-2016,WA,GUT,Wholesale,48,26.97
SO - 000385,13-09-2015,AZ,GUT,Wholesale,15,59.32
SO - 000389,22-06-2016,NY,GUT,Wholesale,48,15.12
SO - 000391,24-04-2015,OR,GUT,Wholesale,50,62.09
SO - 000403,30-06-2015,NV,GUT,Wholesale,30,54.79
SO - 000409,27-04-2015,CO,GUT,Wholesale,50,30.10
SO - 000437,27-06-2016,MN,GUT,Wholesale,50,33.36
SO - 000441,22-04-2015,OH,GUT,Wholesale,49,64.63
SO - 000466,28-03-2015,IN,GUT,Wholesale,52,33.72
SO - 000472,17-06-2015,MA,GUT,Wholesale,21,29.22
